time,open,high,low,close,55EMA,89EMA,200EMA,Plot
1455606000,549.23,550.35,549.23,549.64,545.0179610461247,543.9388691394806,545.7965366676125,NaN
1455607800,549.48,549.69,549.4,549.4,545.1744624373346,544.0602276030477,545.8323920241537,NaN
1455674400,552.93,554.15,552.93,554.09,545.4928744931441,544.2831114340911,545.9145572776447,NaN
1455676200,554.22,554.22,550.9,551.47,545.706343261246,544.4428200688891,545.969835314683,NaN
1455678000,551.49,551.49,549.59,550.83,545.8893310019158,544.5847574006915,546.0181951622981,NaN
1455679800,550.53,552.29,550.53,551.27,546.0814977518475,544.7333183473428,546.0704519268523,NaN
1455681600,551.61,552.24,550.55,550.55,546.2410871178529,544.8625779396241,546.1150245444956,NaN
1455683400,550.76,551.11,550.76,551.11,546.4149768636438,545.0014095409658,546.164725792809,NaN
1455688800,551.17,551.19,550.68,551.19,546.585513404228,545.1389337733888,546.2147285212387,NaN
1455690600,551.12,551.12,550.01,550.36,546.7203164969342,545.2549574673135,546.2559750036145,NaN
1455692400,549.98,550.58,549.69,550.44,546.8531623363294,545.3701806347066,546.2976070931308,NaN
1455694200,550.74,550.85,548.92,548.92,546.9269779671748,545.4490655094909,546.3237005548906,NaN
1455760800,551.61,553.35,551.61,553.35,547.1563716112043,545.6246418315022,546.3936139822051,NaN
1455762600,553.43,553.55,551.36,551.41,547.3082869108042,545.7532053463577,546.4435282709394,NaN
1455764400,551.56,551.73,550.86,551.08,547.442990949704,545.8715785608831,546.4896623179948,NaN
1455766200,551.1,551.81,550.34,551.3,547.5807412729289,545.9922101484191,546.5375263745321,NaN
1455768000,551.17,553.31,551.17,553.31,547.7853576560385,546.1548277006764,546.6049141718005,NaN
1455769800,553.45,553.45,553.44,553.44,547.9873091683229,546.3167204184391,546.6729249760612,NaN
1455775200,553.42,554.18,553.37,553.99,548.2016909837399,546.4872377424738,546.7457316927173,NaN
1455777000,553.95,555.54,553.76,555.32,548.4559163057493,546.6835213481966,546.8310477952773,NaN
1455778800,555.38,555.6,553.66,553.71,548.6435621519726,546.8396653182366,546.8994950808965,NaN
1455780600,554.27,554.27,553.56,553.56,548.8191492179735,546.9890060889425,546.9657687616835,NaN
1455847200,553.5,554.19,552.97,553.78,548.9963224601887,547.1399170647437,547.0335720575872,NaN
1455849000,554.09,554.09,552.24,552.55,549.1232395151819,547.2601411299717,547.0884618878599,NaN
1455850800,552.4,553.59,552.26,553.06,549.2638381039254,547.389026882639,547.147880177533,NaN
1455852600,553.41,554.4,553.21,554.27,549.4426296002138,547.5419373963581,547.2187470414382,NaN
1455854400,554.5,555.26,553.9,554.28,549.6153928287775,547.6916721208835,547.2890082649064,NaN
1455856200,554.3,554.3,554.3,554.3,549.7827002277497,547.8385238515306,547.3587693766984,NaN
1455861600,554.45,554.71,553.58,553.63,549.9201037910444,547.9672233214966,547.421169681408,NaN
1455863400,553.22,554.69,551.97,553.98,550.0651000842214,548.1008405810189,547.4864316746277,NaN
1455865200,553.89,554.63,553.54,553.65,550.1931322240706,548.2241552347741,547.5477607126911,NaN
1455867000,553.62,554.03,553.55,554.03,550.3301632160681,548.3531740073347,547.6122606060972,NaN
1456106400,554.42,556.31,554.42,556.31,550.5437288154942,548.5299923627273,547.6988052766833,NaN
1456108200,556.2,556.94,555.87,556.15,550.7439527863694,548.6993258657778,547.7828967664675,NaN
1456110000,556.12,556.72,555.92,556.72,550.957383043999,548.8775630687605,547.8718231668012,NaN
1456111800,556.71,558.56,556.46,558.56,551.2289050781419,549.0927283338992,547.9781731850419,NaN
1456113600,558.7,558.85,557.78,558.42,551.4857298967797,549.3000010375904,548.08207195932,NaN
1456115400,558.79,558.79,558.79,558.79,551.7465966861805,549.5108899034217,548.1886185069885,NaN
1456120800,558.69,561.72,558.54,560.8,552.0699325188169,549.761759016679,548.3141048900036,NaN
1456122600,560.56,561.28,560.47,561.03,552.3899349288591,550.012164371864,548.440631209506,NaN
1456124400,560.96,561.65,560.96,561.24,552.7060086813999,550.261671830267,548.567988112894,NaN
1456126200,561.43,561.56,560.47,560.47,552.9832940856356,550.4885235673722,548.6864160918702,NaN
1456192800,564.41,565.33,563.98,565.06,553.4146050111486,550.8123341547639,548.8493373247869,NaN
1456194600,564.94,565.09,561.86,561.91,553.7180119750362,551.0589489513247,548.9792941673263,NaN
1456196400,562.24,563.52,562.24,563.52,554.0680829759278,551.3358611968508,549.1239778074524,NaN
1456198200,563.44,564.16,563.06,564.16,554.4285085839305,551.620842059143,549.2735899685723,NaN
