time,open,high,low,close,55EMA,89EMA,200EMA,Plot
1358733600,534.72,536.81,528.82,530.06,504.29200782158875,490.8832618899847,NaN,NaN
1358748000,529.53,531.66,527.89,527.89,505.134793256532,491.70563384798504,NaN,NaN
1358820000,530.91,530.91,524.63,524.94,505.84212206879874,492.4441753180298,NaN,NaN
1358834400,525.11,525.12,518.93,521.19,506.3902605663416,493.08297142207357,NaN,NaN
1358906400,521.71,526.33,520.41,521.99,506.9473941175437,493.72534983491636,NaN,NaN
1358920800,522.42,522.7,519.32,521.92,507.4821300419171,494.35189761636263,NaN,NaN
1358992800,523.4,531.07,522.56,529.94,508.28419682613435,495.142744335999,NaN,NaN
1359007200,529.63,532.18,529.63,532.11,509.1351183680581,495.96423890631013,NaN,NaN
1359079200,535.59,540.51,535.59,540.51,510.25564985491314,496.9541447083921,NaN,NaN
1359093600,540.76,547.31,540.76,547.31,511.57901950295195,498.0731637148723,NaN,NaN
1359338400,551.84,563.87,551.84,563.87,513.4465545207037,499.53531563231957,NaN,NaN
1359352800,564.17,568.44,561.81,562.6,515.2020347163929,500.93675306271246,NaN,NaN
1359424800,561.28,566.24,558.57,564.48,516.9619620479502,502.3488252168744,NaN,NaN
1359439200,564.66,569.6,564.08,569.6,518.8418919748092,503.8432957676105,472.30170000000015,NaN
1359511200,572.25,577,568.15,574.6,520.8332529757089,505.4156669727747,473.31959353233844,NaN
1359525600,574.15,575.33,572.76,572.76,522.6877796551479,506.91220770671305,474.3090503131112,NaN
1359597600,569.01,569.6,563.81,568.15,524.3114303817498,508.27304753545275,475.24279110601555,NaN
1359612000,566.82,567.73,564.01,564.01,525.7292364395445,509.51164647910934,476.12604691590593,NaN
1359684000,562.91,562.91,555.92,557.51,526.8642637095608,510.5782765573514,476.9358374938571,NaN
1359698400,562.59,566.09,562.59,566.09,528.2651828627908,511.81187041163247,477.8229435884456,NaN
1359943200,566.36,569.68,563.37,567.89,529.6803549034054,513.0580510691517,478.71913320448095,NaN
1359957600,568.17,568.28,562.07,562.07,530.8371279425695,514.1472054898372,479.5484950631428,NaN
1360029600,561,561.86,557.76,561.5,531.9322305160491,515.1994898122853,480.36393292321105,NaN
1360044000,561.46,562.92,556.83,556.83,532.8214365690474,516.1246122609011,481.1247893120348,NaN
1360116000,560.64,570.52,560.64,567.28,534.0520995487243,517.2613986551033,481.9820550900245,NaN
1360130400,567.55,570.03,567.16,570.03,535.3370245648413,518.4340342405454,482.8581540443526,NaN
1360202400,573.21,576.14,569.46,571.5,536.6285594018112,519.6132779240888,483.74016246182174,NaN
1360216800,571.01,572.99,570.44,571.59,537.8771822803179,520.7683161924424,484.61429019852005,NaN
1360288800,573.39,575.18,569.57,575.18,539.2094257703066,521.9774647214992,485.5154415398283,NaN
1360303200,575.59,576.47,574.18,574.18,540.4583748499384,523.1375210610215,486.39767595236736,NaN
1361152800,577.69,577.78,573.76,577.6,541.7848614624406,524.3477983707766,487.3051617637866,NaN
1361167200,577.22,578.57,574.43,574.43,542.9507592673534,525.4607361847593,488.17207557708224,NaN
1361239200,573.74,574.88,571.31,574.6,544.0810892935194,526.5527198250979,489.03205492457397,NaN
1361253600,572.82,574.04,569.32,570.22,545.0146218187509,527.5231038289846,489.8398951740807,NaN
1361325600,565.83,572.07,565.38,571.37,545.9558853252241,528.4974792994516,490.6511399982192,NaN
1361340000,572.18,573.73,570.12,572.38,546.8996037064661,529.4726464261304,491.46436248579914,NaN
1361412000,571.6,574.47,570.06,570.5,547.7424750026637,530.3843653944386,492.2507867396718,NaN
1361426400,568.74,568.74,550.42,550.42,547.8381008954257,530.8296017190066,492.8295848815656,NaN
1361498400,557.1,562.7,542.52,547.77,547.8356687205891,531.2060550141398,493.376255678764,NaN
1361512800,548.34,554.97,547.82,551.33,547.9604662662823,531.6532537916033,493.9529098511146,NaN
1361757600,555.95,558.9,552.22,555.91,548.2443781853436,532.1922925962343,494.5693983103075,NaN
1361772000,556.27,558.17,555.69,558.17,548.5988646787242,532.7695749829846,495.20224011816515,NaN
1361844000,557.73,557.73,549.44,549.99,548.6485480830555,533.1522510944739,495.7473919577854,NaN
1361858400,549.65,549.65,535.69,536.94,548.2303856515178,533.2364232923744,496.1572686547228,NaN
1361930400,537.15,539.57,529.76,534.8,547.7507290211065,533.2711694414328,496.54177344422806,NaN
1361944800,534.67,536.79,534.43,535.86,547.3260601274956,533.3286990094009,496.93299957911137,NaN
1362016800,539.35,545.69,539.35,545.34,547.2551294086564,533.595616809192,497.4146612748416,NaN
1362031200,544.83,547.75,544.78,545.68,547.1988747869187,533.8641586578767,497.8949134014601,NaN
1362103200,548.92,551.49,546.85,548,547.2274864016716,534.1782884654795,498.39347147706746,NaN
1362117600,547.65,548.23,547.08,547.7,547.2443618873262,534.4787709440244,498.8840837011762,NaN
1362362400,546.18,549.47,539.9,541.84,547.0513489627789,534.642353811935,499.31150575390086,NaN
1362376800,540.81,541.8,538.56,539.92,546.7966579283939,534.7596348383364,499.71557037326505,NaN
1362448800,533.74,533.88,525.8,530.29,546.2071344309512,534.6603096197067,500.01979355363056,NaN
1362463200,529.2,531.97,528.29,528.29,545.5672367727029,534.5187471837132,500.3010891401616,NaN
1362535200,532.81,536.72,531.37,532.7,545.1076926022492,534.4783305796307,500.62346636264755,NaN
1362549600,532.95,539.08,532.95,539.08,544.8924178664546,534.5805899000833,501.0061184386411,NaN
1362621600,538.97,542.11,536.35,541.16,544.7591172283669,534.7267990134147,501.4056595487044,NaN
1362636000,541.2,541.2,533.69,533.69,544.3637916130681,534.7037590353389,501.72689676712525,NaN
1362708000,535.82,541.38,535.82,541.38,544.2572276268871,534.8521199456646,502.1214550082484,NaN
1362722400,540.89,541.65,539.98,540.01,544.1055409259269,534.9667395024277,502.4984554559275,NaN
1362967200,542.44,546.31,541.44,546.08,544.1760573214295,535.2137008468181,502.9321026653213,NaN
1362981600,546.91,550.22,546.83,550.22,544.3919124170927,535.5471741613333,503.4026290069599,NaN
